Precinct,race,Registered,Dem,GOP,Ind,d_pct,agg_d_pct,good_precinct,turnout
21239F101,house056,1232,461,375,0,0.5514354066985646,0.5962585839450627,FALSE,0.6785714285714286
21239F102,house056,1359,566,377,0,0.6002120890774125,0.5962585839450627,TRUE,0.6938925680647535
21239G101,house056,1164,448,327,0,0.5780645161290323,0.5962585839450627,FALSE,0.665807560137457
21239G102,house056,908,383,303,0,0.5583090379008746,0.5962585839450627,FALSE,0.7555066079295154
21239G103,house056,897,337,296,0,0.5323854660347551,0.5962585839450627,FALSE,0.705685618729097
21239H101,house056,799,276,252,0,0.5227272727272727,0.5962585839450627,FALSE,0.6608260325406758
21239H102,house056,948,376,242,0,0.6084142394822006,0.5962585839450627,TRUE,0.6518987341772152
21239H103,house056,1073,371,360,0,0.5075239398084815,0.5962585839450627,FALSE,0.6812674743709226
21001A102,house051,431,40,179,0,0.182648401826484,0.3105307233329844,FALSE,0.5081206496519721
21001A104,house051,737,82,302,0,0.21354166666666666,0.3105307233329844,FALSE,0.5210312075983717
21001A105,house051,583,52,264,0,0.16455696202531644,0.3105307233329844,FALSE,0.5420240137221269
21001B102,house051,1139,163,415,0,0.2820069204152249,0.3105307233329844,FALSE,0.5074626865671642
21001B104,house051,725,93,336,0,0.21678321678321677,0.3105307233329844,FALSE,0.5917241379310345
21001C102,house051,866,138,313,0,0.30598669623059865,0.3105307233329844,FALSE,0.5207852193995381
21001C104,house051,945,136,416,0,0.2463768115942029,0.3105307233329844,FALSE,0.5841269841269842
21001D101,house051,630,64,300,0,0.17582417582417584,0.3105307233329844,FALSE,0.5777777777777777
21001D103,house051,622,87,257,0,0.25290697674418605,0.3105307233329844,FALSE,0.5530546623794212
21001D104,house051,697,144,237,0,0.3779527559055118,0.3105307233329844,TRUE,0.5466284074605452
21001E101,house051,787,89,358,0,0.19910514541387025,0.3105307233329844,FALSE,0.567979669631512
21001E104,house051,1268,196,433,0,0.31160572337042924,0.3105307233329844,TRUE,0.4960567823343849
21001F101,house051,1185,211,505,0,0.2946927374301676,0.3105307233329844,FALSE,0.6042194092827005
21001F103,house051,758,110,296,0,0.270935960591133,0.3105307233329844,FALSE,0.5356200527704486
21001G101,house051,1040,151,386,0,0.2811918063314711,0.3105307233329844,FALSE,0.5163461538461539
21001G102,house051,1071,182,498,0,0.2676470588235294,0.3105307233329844,FALSE,0.6349206349206349
21015A102,house060,722,84,340,0,0.19811320754716982,0.24941263186990373,FALSE,0.5872576177285319
21015A103,house066,1771,205,902,0,0.18518518518518517,0.25676068624600173,FALSE,0.6250705815923208
21015A104,house066,1751,189,797,0,0.19168356997971603,0.25676068624600173,FALSE,0.5631067961165048
21015A105,house060,801,116,402,0,0.22393822393822393,0.24941263186990373,FALSE,0.6466916354556804
21015A106,house060,825,111,366,0,0.23270440251572327,0.24941263186990373,FALSE,0.5781818181818181
21015A107,house063,775,83,252,0,0.24776119402985075,0.33572934636764423,FALSE,0.432258064516129
21015A108,house066,1836,263,732,0,0.264321608040201,0.25676068624600173,TRUE,0.5419389978213508
21015A109,house066,2026,293,806,0,0.26660600545950863,0.25676068624600173,TRUE,0.5424481737413623
21015A110,house066,952,118,441,0,0.2110912343470483,0.25676068624600173,FALSE,0.5871848739495799
21015A111,house066,1976,280,631,0,0.30735455543358947,0.25676068624600173,TRUE,0.4610323886639676
21015A112,house066,1152,177,492,0,0.2645739910313901,0.25676068624600173,TRUE,0.5807291666666666
21015A113,house066,1916,303,638,0,0.32199787460148777,0.25676068624600173,TRUE,0.4911273486430063
21015A114,house066,2181,307,992,0,0.2363356428021555,0.25676068624600173,FALSE,0.5955983493810179
21015A115,house066,2052,293,803,0,0.26733576642335766,0.25676068624600173,TRUE,0.5341130604288499
21015A116,house066,977,141,437,0,0.24394463667820068,0.25676068624600173,FALSE,0.5916069600818833
21015A117,house066,2028,283,967,0,0.2264,0.25676068624600173,FALSE,0.616370808678501
21015A118,house060,1268,153,624,0,0.1969111969111969,0.24941263186990373,FALSE,0.612776025236593
21015A119,house063,773,101,265,0,0.27595628415300544,0.33572934636764423,FALSE,0.47347994825355755
21015A120,house060,2056,263,982,0,0.21124497991967872,0.24941263186990373,FALSE,0.605544747081712
21015A121,house066,2223,344,1081,0,0.24140350877192981,0.25676068624600173,FALSE,0.6410256410256411
21015A122,house066,1352,160,506,0,0.24024024024024024,0.25676068624600173,FALSE,0.492603550295858
21015A123,house066,1797,266,783,0,0.25357483317445184,0.25676068624600173,FALSE,0.5837506956037841
21015B114,house060,1176,149,621,0,0.19350649350649352,0.24941263186990373,FALSE,0.6547619047619048
21015B115,house066,924,147,376,0,0.28107074569789675,0.25676068624600173,TRUE,0.566017316017316
21015B116,house063,1136,201,502,0,0.28591749644381226,0.33572934636764423,FALSE,0.6188380281690141
21015B117,house066,1858,305,766,0,0.28478057889822594,0.25676068624600173,TRUE,0.5764262648008611
21015B118,house066,788,142,303,0,0.31910112359550563,0.25676068624600173,TRUE,0.5647208121827412
21015B119,house063,1076,157,355,0,0.306640625,0.33572934636764423,FALSE,0.4758364312267658
21015B120,house066,1152,168,538,0,0.23796033994334279,0.25676068624600173,FALSE,0.6128472222222222
21015B121,house060,2640,379,1151,0,0.2477124183006536,0.24941263186990373,FALSE,0.5795454545454546
21015B122,house060,1347,193,659,0,0.22652582159624413,0.24941263186990373,FALSE,0.6325167037861915
21015B123,house060,2207,362,1028,0,0.260431654676259,0.24941263186990373,TRUE,0.6298142274580879
21015B124,house060,1732,269,794,0,0.2530573847601129,0.24941263186990373,TRUE,0.6137413394919169
21015B125,house060,1868,308,834,0,0.26970227670753066,0.24941263186990373,TRUE,0.6113490364025695
21015B127,house060,1852,259,820,0,0.24003707136237257,0.24941263186990373,FALSE,0.5826133909287257
21015B128,house060,1507,192,663,0,0.22456140350877193,0.24941263186990373,FALSE,0.5673523556735236
21015B129,house060,1741,228,774,0,0.2275449101796407,0.24941263186990373,FALSE,0.575531303848363
21015B130,house060,3273,439,1462,0,0.23093108890057865,0.24941263186990373,FALSE,0.5808127100519401
21015B131,house066,1751,307,763,0,0.2869158878504673,0.25676068624600173,TRUE,0.6110793832095945
21015B132,house066,2039,312,883,0,0.2610878661087866,0.25676068624600173,TRUE,0.5860716037273173
21015B133,house060,1829,316,798,0,0.2836624775583483,0.24941263186990373,TRUE,0.6090759978130126
21015B134,house060,1411,195,623,0,0.23838630806845965,0.24941263186990373,FALSE,0.5797306874557052
21015C102,house060,1978,258,737,0,0.2592964824120603,0.24941263186990373,TRUE,0.5030333670374115
21015C110,house060,2630,344,648,0,0.3467741935483871,0.24941263186990373,TRUE,0.37718631178707224
21015C117,house060,1209,166,558,0,0.2292817679558011,0.24941263186990373,FALSE,0.5988420181968569
21015C121,house060,1813,292,518,0,0.36049382716049383,0.24941263186990373,TRUE,0.44677330391616105
21015C123,house063,885,134,260,0,0.3401015228426396,0.33572934636764423,TRUE,0.44519774011299434
21015C124,house069,1747,263,442,0,0.3730496453900709,0.3544846208030054,TRUE,0.4035489410417859
21015C125,house069,803,127,285,0,0.308252427184466,0.3544846208030054,FALSE,0.5130759651307597
21015C126,house069,953,135,154,0,0.4671280276816609,0.3544846208030054,TRUE,0.30325288562434416
21015C127,house069,1375,199,382,0,0.342512908777969,0.3544846208030054,FALSE,0.42254545454545456
21015C128,house069,934,130,336,0,0.27896995708154504,0.3544846208030054,FALSE,0.4989293361884368
21015C129,house069,1053,184,379,0,0.3268206039076377,0.3544846208030054,FALSE,0.5346628679962013
21015C130,house069,1890,317,579,0,0.35379464285714285,0.3544846208030054,FALSE,0.4740740740740741
21015C131,house069,1901,300,458,0,0.39577836411609496,0.3544846208030054,TRUE,0.39873750657548657
21015C132,house069,1448,238,424,0,0.3595166163141994,0.3544846208030054,TRUE,0.457182320441989
21015C133,house069,800,103,224,0,0.3149847094801223,0.3544846208030054,FALSE,0.40875
21015C134,house060,2300,338,891,0,0.27502034174125306,0.24941263186990373,TRUE,0.5343478260869565
21015C135,house063,1334,229,497,0,0.3154269972451791,0.33572934636764423,FALSE,0.5442278860569715
21015C136,house069,918,145,398,0,0.26703499079189685,0.3544846208030054,FALSE,0.5915032679738562
21015C137,house066,1786,295,699,0,0.29678068410462777,0.25676068624600173,TRUE,0.5565509518477044
21029A102,house026,1137,188,329,0,0.36363636363636365,0.36434767817656066,FALSE,0.4547053649956025
21029A103,house026,1119,230,365,0,0.3865546218487395,0.36434767817656066,TRUE,0.5317247542448614
21029A105,house026,1608,303,670,0,0.3114080164439877,0.36434767817656066,FALSE,0.6050995024875622
21029A106,house026,1925,321,679,0,0.321,0.36434767817656066,FALSE,0.5194805194805194
21029A107,house026,1783,359,730,0,0.32966023875114786,0.36434767817656066,FALSE,0.6107683679192373
21029A108,house026,860,186,270,0,0.40789473684210525,0.36434767817656066,TRUE,0.5302325581395348
21029A112,house026,1412,329,654,0,0.3346897253306205,0.36434767817656066,FALSE,0.6961756373937678
21029B103,house026,1978,412,722,0,0.36331569664902996,0.36434767817656066,FALSE,0.5733063700707786
21029B108,house026,2187,435,934,0,0.3177501826150475,0.36434767817656066,FALSE,0.6259716506630086
21029B113,house026,1307,306,596,0,0.3392461197339246,0.36434767817656066,FALSE,0.6901300688599847
21029B114,house026,1253,265,574,0,0.31585220500595945,0.36434767817656066,FALSE,0.6695929768555466
21029C101,house026,1083,277,412,0,0.4020319303338171,0.36434767817656066,TRUE,0.6361957525392429
21029C110,house026,1390,342,455,0,0.42910915934755334,0.36434767817656066,TRUE,0.5733812949640288
21029C113,house026,663,146,298,0,0.32882882882882886,0.36434767817656066,FALSE,0.669683257918552
21029D107,house026,1583,325,715,0,0.3125,0.36434767817656066,FALSE,0.65698041692988
21029D108,house026,1219,242,402,0,0.37577639751552794,0.36434767817656066,TRUE,0.5283018867924528
21029D110,house026,1318,318,622,0,0.3382978723404255,0.36434767817656066,FALSE,0.7132018209408194
21033A101,house004,646,116,305,0,0.2755344418052256,0.30686131386861315,FALSE,0.651702786377709
21033A102,house004,564,95,231,0,0.29141104294478526,0.30686131386861315,FALSE,0.5780141843971631
21033A103,house004,1175,221,312,0,0.4146341463414634,0.30686131386861315,TRUE,0.45361702127659576
21033B101,house004,959,161,390,0,0.29219600725952816,0.30686131386861315,FALSE,0.5745568300312826
21033B102,house004,721,133,273,0,0.3275862068965517,0.30686131386861315,TRUE,0.5631067961165048
21033B103,house004,771,196,168,0,0.5384615384615384,0.30686131386861315,TRUE,0.4721141374837873
21033C101,house004,871,163,359,0,0.31226053639846746,0.30686131386861315,TRUE,0.5993111366245695
21033C102,house004,590,91,211,0,0.30132450331125826,0.30686131386861315,FALSE,0.511864406779661
21033C103,house004,1018,197,325,0,0.3773946360153257,0.30686131386861315,TRUE,0.5127701375245579
21033D101,house004,632,98,267,0,0.2684931506849315,0.30686131386861315,FALSE,0.5775316455696202
21033D102,house004,445,88,145,0,0.3776824034334764,0.30686131386861315,TRUE,0.5235955056179775
21033D103,house004,843,197,364,0,0.3511586452762923,0.30686131386861315,TRUE,0.6654804270462633
21033D104,house004,783,154,293,0,0.34451901565995524,0.30686131386861315,TRUE,0.5708812260536399
21041A101,house047,693,127,197,0,0.39197530864197533,0.37798430630530355,TRUE,0.4675324675324675
21041A102,house047,967,177,302,0,0.3695198329853862,0.37798430630530355,FALSE,0.4953464322647363
21041A103,house047,876,188,176,0,0.5164835164835165,0.37798430630530355,TRUE,0.4155251141552511
21041B101,house047,515,128,126,0,0.5039370078740157,0.37798430630530355,TRUE,0.49320388349514566
21041B102,house047,843,174,164,0,0.514792899408284,0.37798430630530355,TRUE,0.40094899169632264
21041B103,house047,651,150,144,0,0.5102040816326531,0.37798430630530355,TRUE,0.45161290322580644
21041B104,house047,496,64,98,0,0.3950617283950617,0.37798430630530355,TRUE,0.32661290322580644
21041C101,house047,220,33,69,0,0.3235294117647059,0.37798430630530355,FALSE,0.4636363636363636
21041C102,house047,372,54,112,0,0.3253012048192771,0.37798430630530355,FALSE,0.44623655913978494
21041C103,house047,765,121,233,0,0.3418079096045198,0.37798430630530355,FALSE,0.4627450980392157
21041C104,house047,1419,305,418,0,0.4218533886583679,0.37798430630530355,TRUE,0.5095137420718816
21047B103,house009,991,104,477,0,0.17900172117039587,0.2827741380451327,FALSE,0.58627648839556
21047B104,house004,623,79,248,0,0.2415902140672783,0.30686131386861315,FALSE,0.5248796147672552
21047C104,house004,748,115,369,0,0.23760330578512398,0.30686131386861315,FALSE,0.6470588235294118
21047C105,house004,1686,193,883,0,0.17936802973977695,0.30686131386861315,FALSE,0.638196915776987
21047C106,house004,1051,181,421,0,0.30066445182724255,0.30686131386861315,FALSE,0.5727878211227403
21047D102,house004,1247,205,449,0,0.31345565749235477,0.30686131386861315,TRUE,0.5244587008821171
21047D104,house009,625,55,328,0,0.14360313315926893,0.2827741380451327,FALSE,0.6128
21047F101,house009,299,29,133,0,0.17901234567901234,0.2827741380451327,FALSE,0.5418060200668896
21047F102,house009,953,171,359,0,0.32264150943396225,0.2827741380451327,TRUE,0.5561385099685204
21047F103,house009,411,21,154,0,0.12,0.2827741380451327,FALSE,0.4257907542579075
21047F104,house009,3747,295,407,0,0.4202279202279202,0.2827741380451327,TRUE,0.18734987990392313
21047G101,house009,826,108,368,0,0.226890756302521,0.2827741380451327,FALSE,0.576271186440678
21047G102,house009,4433,201,216,0,0.48201438848920863,0.2827741380451327,TRUE,0.09406722309948116
21047G103,house009,718,134,229,0,0.3691460055096419,0.2827741380451327,TRUE,0.5055710306406686
21047G104,house009,1582,250,545,0,0.31446540880503143,0.2827741380451327,TRUE,0.5025284450063211
21047G106,house009,1007,131,417,0,0.23905109489051096,0.2827741380451327,FALSE,0.5441906653426017
21047H101,house004,940,118,421,0,0.2189239332096475,0.30686131386861315,FALSE,0.573404255319149
21047H102,house009,1694,201,719,0,0.2184782608695652,0.2827741380451327,FALSE,0.5430932703659976
21047H103,house004,1326,225,444,0,0.336322869955157,0.30686131386861315,TRUE,0.504524886877828
21047H104,house009,1375,116,642,0,0.15303430079155672,0.2827741380451327,FALSE,0.5512727272727272
21051A101,house090,935,112,245,0,0.3137254901960784,0.22133647580756965,TRUE,0.38181818181818183
21051A106,house090,1172,93,335,0,0.21728971962616822,0.22133647580756965,FALSE,0.3651877133105802
21051A107,house090,452,52,119,0,0.30409356725146197,0.22133647580756965,TRUE,0.37831858407079644
21051B101,house090,956,78,274,0,0.2215909090909091,0.22133647580756965,TRUE,0.3682008368200837
21051B103,house090,638,83,161,0,0.3401639344262295,0.22133647580756965,TRUE,0.3824451410658307
21051B104,house090,893,107,403,0,0.20980392156862746,0.22133647580756965,FALSE,0.5711086226203808
21051C101,house090,363,29,122,0,0.19205298013245034,0.22133647580756965,FALSE,0.41597796143250687
21051C102,house090,637,45,220,0,0.16981132075471697,0.22133647580756965,FALSE,0.41601255886970173
21051C103,house090,560,58,193,0,0.23107569721115537,0.22133647580756965,TRUE,0.44821428571428573
21051C104,house090,854,82,321,0,0.20347394540942929,0.22133647580756965,FALSE,0.4718969555035129
21051D102,house090,415,42,96,0,0.30434782608695654,0.22133647580756965,TRUE,0.3325301204819277
21051D103,house090,1075,78,285,0,0.21487603305785125,0.22133647580756965,FALSE,0.33767441860465114
21051D104,house090,856,61,207,0,0.22761194029850745,0.22133647580756965,TRUE,0.3130841121495327
21051E101,house090,578,49,149,0,0.2474747474747475,0.22133647580756965,TRUE,0.34256055363321797
21051E102,house090,533,62,142,0,0.30392156862745096,0.22133647580756965,TRUE,0.3827392120075047
21051E103,house090,872,93,361,0,0.20484581497797358,0.22133647580756965,FALSE,0.5206422018348624
21051E104,house090,271,24,67,0,0.26373626373626374,0.22133647580756965,TRUE,0.33579335793357934
21051F101,house090,724,82,309,0,0.20971867007672634,0.22133647580756965,FALSE,0.5400552486187845
21051F102,house090,965,89,330,0,0.21241050119331742,0.22133647580756965,FALSE,0.43419689119170984
21051F104,house090,892,87,292,0,0.22955145118733508,0.22133647580756965,TRUE,0.4248878923766816
21053A101,house083,653,50,220,0,0.18518518518518517,0.2297870140612076,FALSE,0.41347626339969373
21053A104,house083,580,52,198,0,0.208,0.2297870140612076,FALSE,0.43103448275862066
21053B101,house083,697,64,237,0,0.21262458471760798,0.2297870140612076,FALSE,0.43185078909612623
21053B102,house083,520,26,237,0,0.09885931558935361,0.2297870140612076,FALSE,0.5057692307692307
21053C101,house083,569,57,255,0,0.18269230769230768,0.2297870140612076,FALSE,0.5483304042179262
21053C102,house083,336,38,157,0,0.19487179487179487,0.2297870140612076,FALSE,0.5803571428571429
21053C103,house083,514,45,249,0,0.15306122448979592,0.2297870140612076,FALSE,0.5719844357976653
21053D101,house083,502,37,224,0,0.1417624521072797,0.2297870140612076,FALSE,0.5199203187250996
21053D102,house083,691,32,331,0,0.0881542699724518,0.2297870140612076,FALSE,0.5253256150506512
21053E101,house083,554,50,226,0,0.18115942028985507,0.2297870140612076,FALSE,0.4981949458483754
21053E102,house083,668,55,267,0,0.17080745341614906,0.2297870140612076,FALSE,0.4820359281437126
21053F101,house083,471,33,163,0,0.1683673469387755,0.2297870140612076,FALSE,0.416135881104034
